0,39,
0,42,
0,45,
0,41,
0,43,
0,44,
0,45,
0,43,
0,38,
1,38,
0,33,
0,39,
1,32,
1,26,
1,26,
0,19,
1,24,
0,24,
1,28,
1,31,
0,29,
0,32,
0,31,
0,37,
0,36,
0,40,
0,2,
0,39,
0,43,
1,28,
0,4,
0,32,
1,31,
1,31,
0,35,
3,40,
0,40,
0,35,
0,39,
0,35,
0,39,
0,35,
0,40,
0,35,
0,36,
0,34,
0,38,
0,39,
2,34,
3,36,
3,36,
4,38,
1,39,
4,37,
1,36,
1,38,
2,40,
1,32,
1,30,
1,33,
1,38,
1,36,
1,38,
1,44,
1,43,
1,36,
1,38,
3,38,
0,39,
0,45,
6,38,
8,42,
2,40,
1,48,
3,39,
4,33,
5,31,
5,32,
5,32,
4,34,
0,4,
1,36,
1,36,
1,32,
1,32,
0,32,
1,36,
1,36,
0,35,
1,39,
0,40,
0,42,
0,47,
1,43,
1,47,
0,41,
0,48,
1,47,
0,46,
0,49,
0,51,
0,46,
0,48,
0,50,
0,49,
1,45,
5,40,
2,34,
1,49,
1,50,
1,50,
1,49,
2,45,
3,44,
1,47,
2,46,
1,54,
0,50,
1,57,
1,59,
1,51,
1,32,
4,44,
6,48,
1,46,
1,45,
1,58,
1,51,
1,43,
0,46,
0,52,
0,51,
0,55,
5,41,
6,40,
4,39,
7,46,
2,50,
3,50,
4,51,
1,54,
1,56,
7,53,
1,51,
1,55,
1,51,
0,56,
0,57,
1,53,
0,60,
1,60,
1,61,
0,65,
8,47,
10,49,
7,53,
0,3,
4,40,
1,5,
1,41,
1,36,
1,46,
1,54,
1,56,
1,52,
1,41,
1,44,
1,42,
0,53,
1,47,
1,54,
1,56,
0,52,
0,51,
0,51,
0,55,
0,53,
6,38,
4,34,
5,31,
2,27,
1,37,
1,40,
1,43,
1,36,
0,43,
0,33,
1,51,
1,47,
1,46,
1,42,
0,37,
0,40,
1,38,
1,42,
0,44,
0,42,
0,44,
0,42,
1,45,
0,49,
4,38,
5,46,
1,47,
1,42,
1,39,
1,39,
1,46,
1,53,
1,47,
0,45,
0,44,
0,37,
0,44,
0,44,
0,43,
0,48,
0,43,
0,42,
1,47,
0,54,
0,51,
0,55,
0,55,
0,55,
0,54,
0,53,
0,55,
0,53,
0,55,
0,53,
0,55,
0,53,
0,55,
0,52,
6,46,
2,44,
2,45,
1,45,
0,38,
0,36,
0,44,
1,48,
2,42,
1,38,
3,40,
1,45,
1,50,
0,28,
1,29,
1,25,
0,25,
0,23,
2,25,
1,27,
0,24,
0,22,
0,22,
0,21,
0,20,
1,21,
2,23,
2,25,
0,23,
1,29,
2,22,
0,18,
1,28,
0,31,
0,22,
0,25,
0,22,
0,20,
0,22,
0,32,
0,23,
0,30,
1,38,
0,54,
0,50,
0,49,
0,50,
0,53,
0,50,
0,53,
0,50,
0,52,
0,33,
0,34,
1,33,
2,31,
0,33,
1,41,
1,36,
1,41,
1,32,
4,40,
1,43,
2,35,
1,35,
1,34,
0,46,
1,50,
2,49,
0,55,
0,37,
5,39,
2,39,
1,37,
1,39,
1,36,
1,32,
1,29,
3,30,
1,28,
1,31,
0,26,
0,28,
0,27,
1,36,
0,38,
0,38,
0,39,
0,44,
0,47,
0,45,
0,45,
0,46,
0,45,
1,33,
2,46,
3,41,
3,38,
1,39,
1,37,
5,41,
1,45,
5,48,
2,49,
1,56,
1,56,
1,32,
0,26,
0,28,
0,26,
0,28,
0,24,
1,22,
1,22,
1,24,
4,22,
1,21,
1,25,
3,35,
3,28,
1,32,
1,31,
4,33,
1,29,
1,38,
1,36,
1,38,
1,33,
1,31,
1,31,
1,28,
2,34,
3,34,
1,37,
0,3,
1,42,
1,39,
1,42,
2,46,
0,40,
0,42,
0,46,
0,54,
0,59,
0,56,
0,59,
0,55,
3,34,
1,34,
1,40,
1,40,
1,42,
1,43,
1,53,
1,49,
0,49,
3,52,
4,41,
2,47,
1,50,
1,50,
2,50,
1,43,
2,54,
2,51,
0,4,
1,51,
0,53,
0,52,
0,54,
0,49,
1,48,
1,50,
1,47,
0,56,
1,56,
0,58,
0,54,
6,36,
0,5,
7,41,
6,36,
1,42,
5,42,
5,36,
1,31,
0,33,
0,40,
1,47,
1,47,
3,53,
4,59,
2,56,
2,67,
2,49,
6,43,
3,36,
2,35,
1,33,
1,33,
1,32,
0,30,
0,33,
0,38,
0,40,
0,40,
0,44,
0,50,
0,51,
0,46,
0,5,
4,34,
1,39,
0,41,
4,33,
1,4,
4,36,
1,32,
0,30,
11,28,
3,32,
1,30,
1,36,
1,52,
1,51,
1,44,
1,49,
2,51,
5,56,
2,51,
1,51,
1,47,
0,46,
1,50,
0,48,
0,46,
0,48,
0,46,
5,50,
6,48,
1,53,
1,54,
1,52,
5,44,
5,45,
4,44,
1,45,
6,41,
4,43,
4,35,
2,27,
1,30,
3,34,
0,3,
1,49,
1,48,
1,47,
1,42,
0,46,
0,48,
5,44,
1,41,
1,38,
1,40,
1,38,
1,38,
1,36,
2,37,
2,33,
3,39,
1,38,
0,32,
0,38,
1,41,
1,34,
0,37,
2,32,
0,35,
1,38,
0,31,
0,38,
0,41,
0,43,
0,43,
0,43,
0,43,
2,33,
1,31,
1,41,
1,40,
1,39,
3,39,
1,40,
1,36,
1,44,
0,41,
0,44,
1,43,
0,40,
0,33,
0,40,
1,44,
0,40,
1,38,
0,42,
0,42,
2,42,
1,41,
0,45,
0,45,
0,43,
0,46,
0,47,
0,42,
0,43,
0,43,
0,43,
0,42,
0,42,
0,42,
0,42,
0,43,
0,42,
0,43,
0,42,
0,43,
0,42,
0,43,
0,42,
0,43,
5,39,
3,44,
1,44,
3,48,
1,42,
1,44,
1,44,
1,49,
3,53,
2,49,
1,47,
1,44,
1,52,
1,52,
1,52,
1,60,
1,55,
0,57,
0,57,
1,30,
2,41,
1,44,
2,44,
1,49,
1,48,
1,49,
4,45,
0,46,
0,41,
1,40,
1,41,
1,47,
3,49,
4,58,
1,55,
1,54,
1,55,
1,47,
3,55,
2,53,
1,48,
4,49,
1,53,
0,42,
0,51,
1,49,
0,49,
1,50,
1,54,
2,45,
1,49,
0,50,
1,39,
3,45,
2,37,
1,29,
3,33,
3,32,
2,34,
1,35,
1,33,
1,29,
1,31,
1,26,
0,28,
3,25,
0,27,
1,28,
0,22,
1,22,
1,22,
1,22,
4,23,
2,21,
4,28,
1,24,
2,24,
1,29,
1,28,
4,38,
1,40,
1,36,
0,36,
0,29,
0,28,
1,29,
0,28,
0,23,
3,29,
0,23,
0,3,
1,21,
2,24,
3,28,
0,22,
0,24,
0,29,
1,29,
1,29,
0,26,
0,28,
1,36,
1,35,
0,33,
0,7,
0,32,
2,30,
0,31,
0,33,
0,6,
1,36,
1,57,
5,42,
1,47,
5,40,
2,42,
2,52,
3,55,
0,34,
0,33,
0,34,
0,33,
0,25,
0,26,
0,17,
0,26,
0,25,
0,23,
0,25,
0,22,
0,24,
0,22,
0,20,
0,23,
0,24,
0,22,
0,23,
0,24,
0,23,
0,24,
0,23,
0,22,
0,24,
0,26,
0,27,
0,26,
0,27,
0,26,
0,27,
0,26,
0,27,
0,26,
0,27,
0,26,
0,27,
0,26,
0,27,
0,26,
0,27,
0,26,
0,27,
0,26,
0,27,
0,26,
3,28,
2,29,
1,34,
1,44,
1,42,
1,42,
1,45,
1,48,
0,45,
0,47,
1,43,
1,41,
1,42,
0,39,
1,38,
0,37,
0,40,
0,44,
0,40,
0,40,
0,41,
0,42,
0,43,
0,46,
0,42,
0,46,
7,47,
3,44,
5,35,
3,28,
0,1,
1,26,
1,25,
1,26,
3,22,
2,22,
3,19,
1,36,
1,32,
2,30,
1,34,
2,38,
2,40,
2,39,
3,46,
2,44,
5,45,
2,39,
1,4,
1,45,
1,58,
1,53,
1,57,
1,58,
6,59,
3,60,
1,61,
2,64,
0,61,
0,63,
3,37,
1,37,
2,40,
1,44,
0,47,
3,50,
1,40,
1,43,
1,41,
1,46,
0,46,
1,46,
1,44,
4,28,
3,29,
0,31,
0,29,
0,32,
0,30,
4,32,
1,40,
1,50,
0,46,
1,50,
1,53,
1,53,
1,54,
0,54,
0,53,
0,52,
0,50,
0,50,
0,49,
0,48,
0,48,
0,50,
0,57,
0,59,
1,34,
2,26,
1,26,
1,28,
2,33,
6,36,
2,34,
1,36,
2,28,
1,40,
1,35,
1,40,
1,34,
3,27,
0,32,
0,36,
1,40,
2,43,
4,42,
1,39,
1,38,
1,42,
4,40,
6,43,
1,43,
1,39,
1,33,
1,30,
1,27,
1,23,
0,26,
1,28,
2,32,
1,33,
1,37,
2,30,
1,27,
1,24,
1,17,
1,16,
0,25,
0,27,
0,34,
0,4,
0,37,
0,33,
0,35,
0,33,
0,34,
0,32,
0,35,
0,32,
0,32,
0,27,
0,25,
0,28,
0,29,
0,27,
0,33,
0,31,
0,32,
0,31,
0,32,
0,31,
0,32,
0,31,
3,35,
4,39,
1,40,
0,43,
0,52,
0,45,
1,50,
1,53,
1,43,
1,51,
2,51,
0,51,
1,51,
1,60,
2,61,
2,58,
3,38,
2,39,
6,39,
1,28,
2,27,
0,30,
1,32,
0,34,
2,31,
2,33,
2,30,
1,27,
0,30,
0,35,
0,40,
1,34,
1,28,
1,30,
0,21,
0,30,
1,34,
0,33,
0,33,
0,35,
0,34,
0,40,
0,43,
0,32,
0,30,
0,31,
0,30,
0,31,
0,30,
0,31,
0,30,
0,31,
5,41,
1,43,
5,44,
1,40,
4,45,
7,42,
2,44,
1,35,
1,39,
1,34,
0,34,
1,39,
0,34,
6,39,
0,38,
1,48,
4,42,
1,43,
1,47,
1,46,
0,44,
1,44,
1,48,
1,44,
0,45,
1,46,
0,45,
0,51,
0,51,
0,49,
0,48,
0,52,
0,37,
1,36,
1,36,
1,36,
1,41,
1,42,
0,38,
1,42,
0,35,
0,37,
1,35,
2,38,
1,37,
1,36,
1,35,
1,29,
0,29,
0,26,
0,25,
0,26,
1,25,
0,28,
0,28,
0,28,
0,28,
0,27,
0,26,
0,30,
0,30,
1,27,
0,30,
1,40,
0,42,
0,39,
0,29,
0,32,
0,30,
0,30,
0,31,
0,33,
0,31,
0,26,
0,28,
0,26,
0,28,
0,26,
0,28,
0,26,
0,28,
0,26,
0,28,
0,27,
0,27,
0,29,
0,30,
0,31,
0,30,
0,31,
0,30,
0,31,
0,30,
0,31,
0,30,
0,31,
0,30,
0,31,
0,30,
0,31,
0,30,
0,31,
0,30,
0,31,
0,30,
0,23,
2,25,
0,24,
0,25,
0,22,
0,25,
2,20,
0,21,
1,27,
0,25,
0,27,
0,25,
0,27,
0,23,
0,21,
0,23,
0,25,
0,29,
0,22,
0,27,
0,27,
1,27,
0,27,
3,26,
1,22,
0,31,
0,31,
0,35,
0,31,
0,26,
0,25,
0,31,
0,37,
0,42,
0,44,
0,50,
1,31,
2,31,
3,24,
1,35,
0,39,
1,47,
0,45,
1,46,
0,34,
0,36,
0,42,
1,43,
1,45,
2,44,
4,40,
0,1,
0,40,
0,43,
1,40,
0,41,
0,39,
0,41,
0,40,
0,37,
0,35,
1,37,
0,39,
0,36,
0,43,
0,39,
0,47,
0,42,
0,46,
0,44,
0,39,
0,45,
0,45,
0,40,
0,42,
0,40,
0,42,
1,30,
0,31,
2,30,
0,27,
1,25,
1,25,
0,23,
1,22,
1,17,
1,22,
1,24,
1,25,
0,22,
0,24,
0,25,
0,24,
0,25,
0,24,
0,22,
0,22,
0,21,
0,27,
0,25,
0,26,
0,19,
0,26,
0,25,
0,26,
0,25,
0,19,
0,20,
0,19,
0,20,
0,19,
0,20,
0,19,
1,33,
0,26,
3,27,
2,25,
1,22,
0,27,
1,29,
0,26,
1,24,
2,26,
1,18,
1,18,
0,25,
1,28,
0,26,
0,22,
0,21,
0,20,
0,25,
0,29,
0,27,
0,26,
0,4,
0,27,
0,27,
0,26,
0,28,
0,28,
0,29,
0,29,
0,27,
0,29,
0,32,
0,29,
0,28,
0,26,
0,26,
0,33,
1,39,
1,34,
1,45,
1,49,
1,48,
1,47,
1,42,
1,47,
2,40,
1,44,
0,40,
0,39,
0,47,
0,44,
0,47,
0,45,
0,45,
0,51,
0,53,
1,51,
1,53,
1,50,
1,50,
1,52,
0,44,
0,47,
1,41,
1,47,
1,47,
1,50,
1,42,
0,47,
1,53,
1,50,
0,47,
0,47,
0,47,
0,47,
0,47,
2,35,
2,38,
1,45,
1,44,
2,26,
2,28,
0,26,
1,24,
1,25,
1,24,
1,25,
1,24,
3,24,
1,23,
1,28,
5,28,
2,30,
1,34,
1,35,
1,44,
4,44,
2,43,
1,45,
1,7,
1,45,
1,52,
1,56,
1,53,
1,59,
0,59,
0,57,
0,61,
1,34,
5,38,
2,37,
2,38,
1,49,
1,51,
6,50,
4,53,
5,51,
4,52,
3,47,
0,46,
4,48,
1,50,
0,49,
0,41,
0,47,
0,47,
0,48,
3,38,
3,35,
2,29,
1,41,
0,39,
1,40,
1,43,
0,36,
1,37,
1,37,
2,38,
2,43,
1,53,
0,54,
1,58,
0,59,
1,64,
0,64,
0,61,
0,69,
0,63,
2,26,
1,26,
1,34,
1,42,
1,47,
1,53,
1,56,
2,62,
1,60,
1,56,
0,37,
0,44,
4,36,
1,32,
1,30,
1,26,
1,37,
1,39,
1,30,
1,36,
1,35,
0,40,
0,41,
1,40,
1,41,
0,40,
0,37,
1,40,
0,35,
0,33,
0,34,
0,32,
1,33,
0,34,
0,33,
2,35,
0,34,
0,35,
0,34,
0,35,
1,39,
1,41,
0,43,
0,44,
0,46,
0,43,
0,49,
0,43,
0,41,
0,43,
0,44,
6,35,
6,36,
1,36,
1,43,
3,45,
2,44,
1,51,
2,45,
1,45,
3,47,
0,43,
0,43,
5,43,
2,36,
2,37,
1,36,
0,35,
0,35,
0,36,
2,36,
0,36,
1,42,
0,39,
0,36,
0,36,
0,45,
1,49,
1,49,
0,50,
1,35,
3,32,
0,31,
1,30,
1,26,
1,25,
1,27,
1,25,
1,25,
2,31,
1,36,
1,29,
1,28,
1,29,
1,28,
1,29,
1,35,
1,37,
3,41,
3,37,
1,29,
1,37,
0,33,
0,42,
0,44,
0,40,
0,43,
0,51,
0,50,
0,46,
3,41,
2,37,
4,43,
1,50,
1,48,
1,48,
1,46,
1,48,
1,48,
1,46,
1,46,
2,55,
1,51,
1,50,
0,58,
3,61,
4,64,
3,66,
1,66,
1,79,
1,80,
1,68,
1,71,
0,67,
0,65,
0,63,
0,61,
0,63,
0,61,
0,63,
0,61,
1,45,
0,5,
0,43,
1,42,
1,41,
1,41,
1,39,
1,39,
0,39,
0,38,
1,38,
1,44,
5,44,
1,38,
1,38,
3,38,
0,39,
0,38,
0,38,
0,29,
2,40,
2,39,
1,40,
3,37,
2,29,
2,28,
1,27,
0,33,
2,26,
0,32,
1,36,
0,40,
0,37,
2,32,
1,36,
4,49,
3,49,
5,40,
4,38,
2,26,
3,43,
1,44,
1,42,
0,43,
0,43,
0,40,
1,37,
0,44,
0,45,
0,42,
0,45,
0,45,
0,44,
0,41,
0,38,
0,39,
0,37,
0,38,
0,37,
0,36,
0,40,
0,41,
0,42,
0,41,
0,42,
3,42,
1,44,
9,49,
1,56,
1,49,
3,51,
2,43,
1,33,
2,37,
1,36,
3,42,
2,41,
1,32,
1,38,
2,38,
0,43,
0,42,
0,50,
0,41,
1,40,
0,3,
3,37,
3,39,
1,6,
4,39,
5,35,
1,6,
1,23,
0,21,
1,23,
2,31,
1,23,
0,35,
1,39,
0,31,
0,34,
0,32,
0,31,
0,30,
0,31,
0,30,
0,35,
0,35,
0,35,
0,38,
0,42,
2,39,
1,41,
4,44,
4,51,
3,50,
6,50,
3,40,
3,52,
1,53,
1,54,
1,53,
1,50,
3,44,
0,6,
2,34,
2,28,
1,41,
4,35,
0,5,
4,42,
1,44,
1,45,
1,45,
1,45,
1,45,
5,46,
1,44,
1,45,
1,43,
5,39,
1,30,
0,33,
0,37,
0,38,
0,39,
0,42,
1,44,
0,41,
1,44,
3,31,
1,33,
3,30,
2,30,
4,32,
1,30,
1,37,
5,36,
2,36,
1,43,
1,44,
1,43,
1,45,
0,37,
0,39,
0,37,
0,37,
1,35,
0,41,
0,46,
0,47,
0,55,
0,56,
0,55,
0,55,
1,56,
0,57,
0,56,
0,56,
0,52,
0,56,
0,48,
0,51,
0,55,
1,31,
1,36,
5,47,
1,45,
1,45,
3,46,
1,39,
1,42,
1,39,
1,42,
1,41,
0,40,
0,36,
0,38,
1,46,
1,42,
0,40,
0,42,
1,40,
1,42,
0,40,
2,35,
1,35,
1,43,
1,27,
2,43,
1,49,
3,46,
5,52,
2,49,
0,51,
0,54,
0,56,
2,38,
1,38,
6,45,
1,45,
1,46,
1,47,
1,45,
0,37,
0,24,
0,28,
0,27,
0,30,
1,30,
0,30,
1,30,
1,29,
0,29,
0,31,
0,29,
0,27,
0,28,
0,27,
0,27,
0,38,
0,37,
0,39,
1,38,
0,36,
0,36,
0,34,
0,36,
0,34,
0,36,
0,34,
0,36,
0,34,
0,36,
0,34,
0,36,
0,34,
0,36,
4,34,
4,34,
1,37,
1,43,
1,41,
1,43,
3,39,
3,38,
0,34,
0,38,
0,44,
1,46,
1,51,
0,54,
0,51,
0,48,
0,51,
0,53,
0,56,
1,53,
0,64,
0,62,
0,61,
0,62,
0,60,
0,61,
0,60,
0,57,
5,32,
2,36,
1,42,
4,47,
1,46,
1,48,
1,52,
1,44,
0,37,
3,41,
0,42,
0,43,
3,45,
2,49,
1,48,
3,42,
2,37,
2,31,
2,25,
3,30,
1,33,
2,28,
3,26,
1,24,
1,31,
0,28,
0,29,
0,28,
0,26,
0,35,
0,36,
0,33,
0,32,
0,34,
0,29,
0,31,
0,29,
0,31,
0,29,
1,31,
1,31,
0,34,
0,34,
0,32,
0,33,
0,32,
0,36,
0,40,
1,44,
0,42,
0,43,
0,44,
0,45,
0,44,
0,43,
0,38,
0,39,
0,38,
0,39,
0,38,
0,39,
0,38,
0,39,
0,38,
0,39,
3,35,
0,4,
0,39,
1,41,
3,43,
3,53,
2,33,
1,35,
4,39,
4,38,
2,37,
4,42,
2,44,
0,5,
3,52,
3,31,
3,44,
1,49,
3,47,
1,46,
1,48,
1,48,
1,51,
0,51,
1,49,
1,49,
1,55,
1,57,
0,59,
0,59,
0,51,
4,42,
6,40,
1,37,
1,33,
0,29,
0,33,
0,34,
0,33,
0,34,
0,33,
0,34,
0,33,
1,33,
0,33,
0,33,
0,32,
0,32,
0,32,
0,33,
0,33,
0,32,
0,33,
0,25,
0,24,
0,28,
1,24,
0,22,
1,21,
0,22,
0,15,
0,15,
0,24,
0,26,
0,40,
0,47,
0,38,
0,39,
0,39,
0,37,
0,34,
4,35,
3,37,
6,36,
1,28,
3,30,
1,30,
1,31,
0,32,
1,35,
0,36,
2,35,
0,41,
0,42,
0,43,
0,44,
1,43,
0,53,
0,51,
0,51,
0,49,
0,48,
0,47,
0,46,
0,49,
0,47,
0,48,
0,49,
0,48,
5,35,
1,31,
1,28,
1,27,
0,25,
1,24,
2,27,
1,29,
0,41,
0,42,
0,41,
1,42,
1,41,
0,38,
1,45,
1,36,
1,43,
0,48,
0,48,
1,48,
0,48,
1,46,
1,54,
1,56,
0,59,
0,57,
0,59,
0,57,
0,57,
1,37,
1,45,
2,44,
1,44,
3,44,
3,43,
2,47,
1,44,
0,41,
1,51,
1,52,
1,47,
0,46,
3,47,
2,43,
1,45,
2,46,
2,53,
2,47,
7,46,
1,48,
4,35,
4,34,
1,36,
1,36,
1,37,
1,34,
0,37,
1,34,
0,37,
0,34,
0,37,
0,42,
1,39,
0,35,
0,37,
1,32,
0,36,
0,36,
0,39,
1,30,
2,38,
1,31,
1,21,
1,29,
0,28,
0,36,
3,29,
1,29,
1,27,
0,26,
1,28,
1,23,
1,23,
1,22,
0,30,
0,32,
0,29,
0,31,
0,29,
0,31,
0,29,
0,31,
0,24,
0,17,
0,17,
0,16,
2,22,
0,26,
0,20,
0,26,
0,28,
0,26,
0,21,
1,19,
0,17,
0,19,
1,20,
0,20,
0,18,
0,22,
0,21,
0,5,
0,25,
0,27,
0,24,
0,22,
0,19,
0,11,
0,16,
0,15,
0,15,
0,15,
0,13,
0,15,
0,13,
0,15,
0,13,
0,15,
0,13,
0,15,
0,13,
6,49,
1,49,
1,46,
2,47,
2,58,
1,58,
1,55,
1,58,
2,59,
1,59,
1,56,
1,64,
2,65,
2,38,
2,34,
0,38,
0,40,
0,39,
0,40,
0,39,
0,40,
0,41,
0,40,
1,41,
3,37,
6,38,
2,39,
2,36,
1,46,
0,51,
2,33,
1,34,
1,34,
1,34,
0,34,
0,35,
1,33,
0,27,
0,27,
0,27,
0,27,
5,27,
2,25,
1,23,
0,30,
4,31,
0,32,
0,37,
0,43,
2,40,
3,44,
1,42,
0,37,
1,41,
0,42,
0,42,
4,39,
7,36,
1,38,
1,26,
0,19,
0,18,
0,21,
0,18,
1,21,
0,20,
0,20,
0,18,
0,17,
0,19,
0,17,
0,19,
0,17,
0,18,
0,17,
2,17,
0,15,
0,25,
0,24,
0,28,
0,26,
0,28,
2,29,
0,28,
1,30,
0,37,
0,35,
1,39,
1,37,
0,45,
0,42,
0,41,
0,40,
0,38,
0,38,
0,37,
0,37,
0,37,
0,37,
0,3,
2,40,
2,48,
2,54,
0,52,
1,46,
0,53,
1,59,
1,57,
2,55,
1,51,
2,52,
1,44,
0,50,
3,42,
2,38,
0,37,
6,40,
2,40,
1,35,
0,30,
1,43,
4,42,
1,43,
0,45,
0,44,
3,45,
4,50,
0,49,
1,48,
0,45,
0,41,
1,46,
0,48,
1,57,
0,58,
0,53,
0,60,
2,27,
0,2,
1,36,
1,42,
1,42,
1,37,
5,41,
3,39,
1,41,
1,44,
2,50,
1,53,
1,53,
0,53,
0,43,
0,44,
0,50,
0,47,
0,45,
0,53,
2,31,
1,35,
1,36,
1,43,
1,42,
3,38,
1,35,
1,36,
1,45,
0,42,
0,43,
0,40,
0,46,
0,47,
0,51,
0,61,
3,37,
3,37,
0,36,
0,36,
2,39,
0,32,
0,35,
0,40,
0,41,
0,39,
0,40,
0,40,
0,35,
0,33,
0,35,
0,38,
0,37,
0,39,
0,37,
0,38,
0,37,
0,36,
0,35,
0,29,
0,34,
1,33,
3,27,
1,24,
2,33,
2,30,
1,45,
1,45,
1,58,
4,33,
0,5,
1,42,
1,38,
1,39,
1,38,
0,42,
1,43,
4,44,
7,44,
1,42,
1,42,
1,40,
