23,45
6,10
12,52
4,9
29,51
14,13
33,52
12,14
27,54
4,4
24,54
1,1
24,47
1,2
16,47
0,1
11,44
4,11
16,45
5,12
14,51
6,12
15,50
6,13
16,53
5,12
13,49
5,13
8,44
5,12
9,47
4,13
8,43
3,12
8,41
4,13
8,44
3,12
7,40
3,13
9,41
3,12
10,44
7,12
9,46
3,11
10,47
3,12
10,46
4,11
9,49
2,12
8,47
1,11
7,46
2,12
8,49
2,11
9,46
1,1
11,41
113,34
38,39
39,36
41,34
48,40
37,33
43,40
72,33
90,44
66,39
70,40
23,10
51,32
83,46
66,31
91,54
68,33
83,50
49,30
67,52
7,3
39,58
2,1
30,56
110,34
36,39
38,36
39,34
48,40
37,33
42,40
73,33
92,44
65,39
71,40
22,10
51,32
81,46
67,31
89,54
68,33
80,50
49,30
68,52
7,3
36,58
2,1
30,56
92,40
49,41
128,42
96,43
69,46
47,37
32,6
153,43
147,43
39,38
8,5
21,38
39,39
13,5
78,43
95,35
93,40
39,34
73,35
82,36
94,34
141,40
59,38
64,34
55,36
53,30
83,40
41,25
55,44
79,29
19,3
46,35
17,54
3,2
21,42
9,6
30,41
32,27
44,40
22,26
9,6
13,19
15,40
2,2
23,36
0,1
4,20
1,8
3,20
1,6
4,20
1,7
1,14
0,6
1,14
0,8
2,20
0,6
2,21
1,6
2,20
0,4
1,20
0,4
2,22
0,5
7,22
1,7
5,20
1,5
2,19
1,5
2,20
0,5
4,19
1,7
4,20
1,7
3,19
0,7
3,20
1,8
2,16
0,8
1,17
0,8
1,17
0,8
1,16
0,3
3,21
0,6
1,20
0,7
1,21
0,7
2,21
0,8
2,20
0,5
3,20
1,8
5,19
2,8
3,17
1,7
4,19
1,8
1,18
0,7
3,18
0,7
1,14
0,6
1,14
1,6
2,16
0,6
1,17
0,6
0,16
0,4
1,20
0,5
1,20
0,2
1,21
0,4
2,22
0,3
2,26
0,5
2,23
0,4
2,26
0,4
2,25
0,6
1,21
0,2
3,21
0,3
2,15
0,5
1,17
0,3
1,14
0,6
3,17
0,8
3,15
0,4
1,17
0,7
1,17
0,5
1,17
0,5
1,17
0,8
1,14
0,6
1,14
0,4
1,16
0,7
1,16
0,7
0,16
0,4
0,14
0,3
1,13
1,6
1,13
0,4
2,16
0,7
3,16
0,8
4,15
1,7
2,20
0,6
1,20
0,5
2,15
0,8
1,15
0,6
1,16
1,8
4,16
0,8
2,13
0,5
2,17
1,8
3,20
1,8
2,20
1,6
11,34
1,4
5,38
1,3
5,37
0,1
4,40
0,1
3,36
0,2
3,34
0,1
3,36
0,2
3,36
0,1
2,31
0,2
1,34
0,1
3,30
0,3
2,35
0,1
2,33
91,40
50,41
129,42
97,43
68,46
47,37
32,6
153,43
152,43
40,38
8,5
20,38
38,39
13,5
77,43
95,35
94,40
38,34
72,35
80,36
93,34
141,40
61,38
64,34
54,36
53,30
81,40
41,25
55,44
78,29
20,3
46,35
17,54
3,2
21,42
9,6
29,41
32,27
44,40
23,26
9,6
13,19
15,40
2,2
23,36
0,1
4,20
1,8
3,20
1,6
4,20
1,7
1,14
0,6
1,14
0,8
2,20
0,6
2,21
1,6
2,20
0,4
1,20
0,4
2,22
0,5
8,22
1,7
4,20
1,5
2,19
1,5
2,20
0,5
3,19
1,7
4,20
1,7
3,19
0,7
3,20
1,8
2,16
1,8
1,17
0,8
1,17
0,8
1,16
0,3
3,21
0,6
1,20
0,7
1,21
1,7
2,21
0,8
2,20
0,5
3,20
1,8
5,19
2,8
3,17
1,7
4,19
1,8
1,18
0,7
3,18
0,7
1,14
0,6
1,14
0,6
2,16
0,6
1,17
0,6
0,16
0,4
1,20
0,5
1,20
0,2
1,21
0,4
1,22
0,3
2,26
0,5
1,23
0,4
2,26
0,4
2,25
0,6
1,21
0,2
3,21
0,3
2,15
0,5
1,17
0,3
1,14
0,6
3,17
0,8
2,15
0,4
1,17
0,7
1,17
0,5
2,17
0,5
1,17
0,8
1,14
0,6
1,14
0,4
2,16
0,7
1,16
0,7
0,16
0,4
0,14
0,3
1,13
0,6
1,13
0,4
2,16
1,7
3,16
0,8
4,15
1,7
2,20
0,6
2,20
0,5
2,15
0,8
2,15
0,6
1,16
1,8
4,16
0,8
2,13
0,5
2,17
1,8
4,20
1,8
2,20
2,6
11,34
1,4
6,38
1,3
4,37
0,1
4,40
0,1
3,36
0,2
3,34
0,1
3,36
0,2
3,36
0,1
2,31
0,2
1,34
0,1
3,30
0,3
2,35
0,1
2,33
46,30
33,35
39,8
103,41
107,33
33,40
58,38
70,43
78,39
68,43
73,40
86,37
70,44
58,36
56,42
39,36
50,44
52,35
61,42
45,31
42,46
51,29
44,47
51,31
44,44
95,35
47,50
46,34
46,38
47,35
80,43
59,34
70,45
55,31
4,2
31,21
14,11
22,25
43,43
2,1
64,54
4,3
31,48
1,1
18,48
14,17
28,58
21,20
22,56
17,22
19,49
11,20
16,50
10,22
12,47
10,20
13,48
11,22
10,45
10,19
11,47
12,21
14,53
3,7
12,50
4,10
12,47
11,11
14,49
2,5
22,50
46,30
35,35
39,8
102,41
108,33
33,40
58,38
69,43
76,39
66,43
71,40
86,37
69,44
58,36
56,42
39,36
51,44
52,35
62,42
45,31
43,46
51,29
43,47
52,31
43,44
97,35
44,50
45,34
44,38
47,35
80,43
59,34
69,45
57,31
4,2
30,21
14,11
24,25
40,43
2,1
65,54
3,3
31,48
1,1
17,48
14,17
24,58
20,20
22,56
16,22
19,49
11,20
17,50
10,22
11,47
10,20
13,48
10,22
11,45
10,19
11,47
12,21
13,53
2,7
12,50
4,10
12,47
8,11
14,49
2,5
22,50
20,38
23,22
19,40
24,19
40,39
27,25
16,35
34,23
84,41
33,23
76,39
47,28
71,43
36,26
99,45
64,33
85,45
101,34
181,43
106,34
128,44
37,28
41,48
19,24
17,34
2,3
13,39
6,16
1,3
4,19
7,21
9,17
8,22
5,14
14,26
6,14
12,25
4,17
14,27
9,15
13,29
9,17
13,25
11,16
14,29
6,18
21,29
0,16
3,23
3,11
18,29
4,10
12,25
4,10
6,29
5,9
15,28
3,10
2,23
0,3
4,28
2,6
4,30
2,6
4,30
1,6
2,30
1,5
3,29
1,3
9,26
0,4
3,25
0,3
5,25
1,5
3,27
1,5
5,26
1,6
3,25
1,5
4,25
1,6
4,26
1,9
3,25
0,4
4,20
1,7
3,21
1,5
1,21
0,2
4,22
1,7
10,28
0,5
2,27
1,5
3,30
1,7
5,32
1,4
5,34
1,4
5,34
1,8
3,23
0,4
3,21
1,3
3,26
1,5
4,23
0,4
4,23
1,5
6,23
1,5
2,22
0,3
3,25
0,5
5,26
1,7
2,26
0,4
3,32
0,1
3,34
0,3
5,32
1,3
3,30
0,4
2,23
0,1
3,29
0,4
2,26
0,7
2,24
0,4
2,24
0,2
1,20
0,3
3,29
1,4
4,34
0,4
2,34
0,2
2,29
1,7
3,26
0,3
3,33
0,3
2,33
0,4
1,27
0,2
3,29
0,4
1,22
0,5
2,25
0,3
2,27
0,4
2,25
0,2
3,27
1,5
3,24
1,5
2,27
0,4
2,24
0,3
2,31
0,4
2,33
0,4
2,32
0,2
2,33
0,4
2,27
1,3
3,29
0,3
5,32
1,4
3,30
0,3
2,29
0,1
3,33
0,2
4,28
0,4
2,21
0,6
2,31
0,3
4,33
1,4
5,32
1,5
5,36
1,5
5,36
1,6
4,29
0,2
3,33
0,4
5,30
0,2
2,28
0,4
3,27
0,2
5,30
0,1
5,31
19,38
23,22
20,40
24,19
40,39
27,25
15,35
33,23
86,41
34,23
75,39
47,28
70,43
36,26
99,45
65,33
86,45
100,34
186,43
105,34
128,44
38,28
41,48
19,24
18,34
2,3
13,39
6,16
1,3
4,19
7,21
8,17
7,22
5,14
14,26
6,14
12,25
4,17
14,27
9,15
13,29
9,17
13,25
11,16
14,29
6,18
22,29
0,16
3,23
3,11
18,29
4,10
12,25
4,10
6,29
4,9
15,28
3,10
2,23
0,3
4,28
2,6
4,30
2,6
4,30
1,6
2,30
1,5
3,29
1,3
9,26
0,4
2,25
0,3
5,25
1,5
2,27
1,5
5,26
1,6
3,25
1,5
3,25
1,6
4,26
1,9
3,25
0,4
4,20
1,7
3,21
1,5
1,21
0,2
4,22
1,7
9,28
0,5
2,27
1,5
3,30
1,7
5,32
1,4
5,34
1,4
5,34
1,8
3,23
0,4
2,21
0,3
3,26
1,5
4,23
0,4
4,23
1,5
6,23
1,5
2,22
0,3
2,25
0,5
5,26
1,7
2,26
0,4
3,32
0,1
4,34
0,3
6,32
1,3
3,30
0,4
2,23
0,1
3,29
0,4
2,26
0,7
2,24
0,4
2,24
0,2
1,20
0,3
3,29
1,4
4,34
0,4
2,34
0,2
3,29
1,7
2,26
0,3
3,33
0,3
2,33
0,4
1,27
0,2
3,29
0,4
2,22
0,5
2,25
0,3
2,27
0,4
2,25
0,2
3,27
0,5
3,24
0,5
2,27
0,4
2,24
0,3
2,31
0,4
2,33
0,4
2,32
0,2
2,33
0,4
1,27
0,3
4,29
0,3
5,32
1,4
3,30
0,3
2,29
0,1
3,33
0,2
5,28
0,4
2,21
0,6
2,31
0,3
4,33
1,4
5,32
1,5
5,36
1,5
5,36
1,6
3,29
0,2
3,33
0,4
5,30
0,2
2,28
0,4
2,27
0,2
6,30
0,1
5,31
68,34
81,37
68,37
96,39
85,37
165,40
109,37
167,40
141,35
145,37
82,37
118,36
179,38
144,40
159,36
131,39
33,35
32,38
55,32
39,34
47,34
53,32
36,27
22,28
66,35
73,32
75,34
17,34
27,28
43,30
9,4
45,31
4,2
39,32
8,3
43,30
13,6
62,36
81,32
76,38
36,33
55,34
13,7
37,22
26,37
3,3
28,32
41,22
22,28
27,28
30,32
20,21
58,43
6,5
60,36
27,21
48,36
13,19
51,41
24,25
12,7
28,27
19,41
12,23
18,34
13,16
21,46
8,14
10,49
8,11
36,46
7,12
16,46
6,15
11,39
5,11
10,37
3,7
9,40
1,2
8,27
0,4
1,19
0,7
2,21
0,5
1,20
0,3
2,17
0,6
3,24
0,6
1,21
0,3
2,24
0,6
3,24
0,8
3,22
0,5
1,16
0,4
2,23
0,6
1,19
0,3
1,21
0,3
2,19
0,6
1,19
0,4
2,23
0,5
1,20
0,3
2,20
0,5
2,23
0,6
1,19
0,1
1,22
0,2
1,22
0,4
2,20
0,3
1,23
0,4
3,23
0,5
2,16
0,3
2,20
0,5
1,19
0,3
1,20
0,3
2,20
0,6
2,20
0,5
1,16
0,4
1,16
0,5
1,20
0,4
3,19
0,5
1,19
0,4
3,22
1,4
5,40
0,3
4,41
0,2
4,41
0,2
5,40
67,34
80,37
68,37
97,39
85,37
163,40
126,37
165,40
138,35
147,37
83,37
117,36
177,38
143,40
161,36
132,39
33,35
31,38
60,32
39,34
48,34
51,32
36,27
22,28
66,35
73,32
74,34
17,34
26,28
43,30
9,4
45,31
5,2
39,32
7,3
43,30
13,6
62,36
79,32
74,38
36,33
53,34
14,7
37,22
26,37
3,3
28,32
40,22
22,28
27,28
29,32
20,21
57,43
6,5
60,36
27,21
47,36
13,19
51,41
24,25
12,7
28,27
19,41
12,23
18,34
13,16
21,46
8,14
10,49
8,11
37,46
6,12
14,46
6,15
12,39
5,11
10,37
3,7
9,40
1,2
9,27
1,4
1,19
0,7
2,21
0,5
1,20
0,3
2,17
1,6
3,24
0,6
1,21
0,3
2,24
0,6
3,24
0,8
2,22
0,5
1,16
0,4
2,23
1,6
1,19
0,3
1,21
0,3
2,19
0,6
1,19
1,4
2,23
0,5
1,20
0,3
2,20
0,5
2,23
0,6
1,19
0,1
1,22
0,2
1,22
0,4
2,20
0,3
1,23
0,4
3,23
0,5
2,16
0,3
2,20
0,5
1,19
0,3
1,20
0,3
2,20
0,6
2,20
0,5
1,16
0,4
1,16
0,5
1,20
0,4
3,19
0,5
1,19
1,4
4,22
1,4
5,40
0,3
4,41
0,2
4,41
0,2
5,40
34,45
18,32
130,40
45,44
77,32
61,43
74,39
33,40
68,42
44,40
70,49
39,47
48,41
84,46
146,53
110,40
267,52
95,41
49,40
71,41
42,41
68,42
70,45
45,40
136,46
77,41
82,42
54,42
53,42
81,45
70,40
56,45
75,41
80,43
100,49
102,44
61,44
75,41
66,39
94,42
37,36
76,41
44,37
35,41
76,36
65,41
72,34
73,39
28,37
64,37
65,36
84,39
104,44
66,36
41,43
4,3
32,47
1,1
31,46
1,1
23,50
2,1
24,44
35,45
18,32
128,40
46,44
76,32
60,43
73,39
33,40
67,42
49,40
70,49
39,47
49,41
82,46
146,53
110,40
265,52
93,41
49,40
70,41
42,41
68,42
69,45
45,40
137,46
79,41
82,42
54,42
52,42
80,45
71,40
56,45
77,41
79,43
99,49
100,44
61,44
76,41
62,39
94,42
36,36
77,41
45,37
34,41
77,36
64,41
72,34
73,39
28,37
63,37
64,36
83,39
108,44
67,36
39,43
4,3
32,47
1,1
31,46
1,1
23,50
2,1
25,44
120,41
116,47
67,42
128,43
209,48
111,38
96,50
80,40
88,49
121,39
165,51
94,38
198,46
76,37
29,44
80,34
85,47
67,33
32,46
70,33
113,47
62,33
108,48
94,40
120,50
127,38
75,51
109,33
120,50
42,30
58,44
4,2
94,50
27,28
34,56
5,3
57,57
5,2
73,53
16,21
59,42
43,36
55,38
11,6
21,38
4,3
32,46
1,1
14,47
1,1
13,50
2,2
12,48
123,41
115,47
67,42
131,43
208,48
108,38
96,50
81,40
86,49
124,39
163,51
95,38
196,46
76,37
30,44
80,34
85,47
66,33
32,46
70,33
110,47
62,33
110,48
94,40
120,50
126,38
77,51
106,33
122,50
42,30
58,44
4,2
95,50
28,28
35,56
5,3
57,57
5,2
73,53
17,21
60,42
42,36
52,38
11,6
21,38
4,3
33,46
1,1
13,47
1,1
13,50
2,2
12,48
162,38
96,45
153,37
64,48
56,40
58,46
155,41
186,46
156,43
16,5
125,39
145,49
175,41
124,46
146,40
101,45
131,38
77,49
53,31
68,46
121,37
85,49
24,25
20,47
36,22
52,49
55,25
68,48
36,25
53,46
62,27
73,45
62,33
52,34
24,29
31,37
26,25
34,31
25,32
45,35
24,31
41,37
26,31
38,37
40,23
27,27
10,20
13,16
3,17
4,19
1,2
8,24
4,14
4,17
5,16
7,18
4,14
11,22
5,17
7,17
5,17
3,16
9,17
5,21
7,22
10,19
4,6
4,23
6,12
7,24
4,11
5,16
4,16
4,13
3,11
4,12
3,11
3,10
3,13
5,11
9,18
4,7
6,16
3,6
5,22
5,18
4,10
5,21
0,2
1,16
3,14
1,5
2,13
1,4
2,15
0,5
0,5
0,7
0,4
0,8
0,5
0,9
0,4
1,13
0,3
1,13
1,7
1,15
0,3
1,13
161,38
97,45
150,37
64,48
56,40
58,46
155,41
183,46
157,43
16,5
126,39
145,49
177,41
126,46
143,40
101,45
131,38
77,49
54,31
67,46
122,37
83,49
26,25
19,47
36,22
50,49
54,25
68,48
35,25
53,46
63,27
71,45
67,33
52,34
24,29
30,37
27,25
34,31
25,32
42,35
24,31
41,37
26,31
37,37
40,23
27,27
10,20
13,16
3,17
4,19
1,2
8,24
3,14
4,17
5,16
7,18
4,14
11,22
5,17
7,17
6,17
3,16
9,17
5,21
7,22
10,19
4,6
4,23
6,12
7,24
4,11
5,16
4,16
3,13
3,11
4,12
3,11
3,10
3,13
5,11
9,18
4,7
6,16
3,6
5,22
5,18
4,10
5,21
0,2
1,16
3,14
1,5
2,13
1,4
3,15
0,5
0,5
0,7
0,4
0,8
0,5
0,9
0,4
1,13
0,3
1,13
1,7
1,15
0,3
1,13
114,46
69,38
123,44
153,42
119,47
154,46
87,40
54,45
67,45
69,41
55,38
34,43
4,2
45,45
26,20
47,50
2,2
26,42
6,12
29,44
9,13
27,41
10,20
42,43
14,19
16,36
14,14
68,46
32,19
42,41
37,25
42,43
22,21
42,46
27,22
52,47
37,31
108,58
5,4
38,49
13,20
48,50
7,6
47,54
3,3
41,56
0,1
20,53
1,2
18,53
1,1
18,48
114,46
69,38
123,44
154,42
120,47
156,46
84,40
54,45
65,45
70,41
55,38
34,43
4,2
45,45
26,20
47,50
2,2
26,42
6,12
28,44
9,13
27,41
10,20
42,43
14,19
16,36
14,14
69,46
31,19
44,41
36,25
42,43
22,21
42,46
27,22
52,47
37,31
109,58
5,4
39,49
12,20
49,50
6,6
45,54
3,3
41,56
1,1
20,53
1,2
18,53
0,1
17,48
11,28
35,32
58,35
37,31
55,37
19,29
46,35
12,4
73,39
117,41
34,36
8,3
39,39
32,45
31,32
43,48
26,31
46,42
34,36
53,39
33,37
23,40
1,2
14,29
10,27
1,1
7,16
20,25
9,17
4,21
8,17
11,24
8,20
9,25
16,21
15,24
14,21
9,26
15,20
5,26
13,20
6,27
11,19
16,25
8,19
8,26
4,17
12,26
5,18
5,7
4,18
3,7
2,20
6,17
4,16
5,21
2,12
2,5
3,11
1,16
2,12
4,12
3,13
4,13
2,11
3,13
3,13
1,12
3,12
3,17
1,14
4,15
2,15
2,10
2,16
2,6
2,15
1,14
1,12
2,13
2,12
2,10
5,14
1,9
1,13
1,7
1,13
1,8
1,14
1,8
1,11
1,7
2,17
1,7
1,12
1,6
1,13
2,9
1,15
1,6
2,16
2,7
2,16
2,9
3,16
2,9
2,11
1,5
5,27
1,5
4,25
1,6
5,32
1,4
4,32
1,6
2,30
0,3
2,29
0,2
2,26
0,3
3,30
0,3
5,30
0,4
2,32
2,4
6,31
1,5
2,32
0,3
3,31
0,1
1,31
0,1
1,29
0,1
0,27
0,1
1,28
0,1
1,26
0,1
1,25
0,1
1,26
13,28
35,32
58,35
37,31
54,37
19,29
44,35
12,4
73,39
116,41
35,36
8,3
37,39
32,45
31,32
42,48
26,31
46,42
35,36
52,39
32,37
23,40
1,2
16,29
11,27
1,1
6,16
20,25
9,17
4,21
8,17
11,24
7,20
